date,open,high,low,close,move,abs_move,st_dev,avg_move,st_dev_move,pct_move,abs_pct_move,st_dev_pct,st_dev_pct_move,diff,avg_diff,avg_diff_multiple,2_st_dev_move,3_st_dev_move,2_st_dev_pct_move,3_st_dev_pct_move,2_mean_diff,3_mean_diff,2_st_dev_move_price,3_st_dev_move_price,2_st_dev_pct_move_price,3_st_dev_pct_move_price,2_mean_diff_move_price,3_mean_diff_move_price
2015-04-20,1.49567,1.49837,1.48881,1.49037,,,,,,,,,,0.009560000000000013,,,0,0,0,0,0,0,,,,,,
2015-04-21,1.49031,1.49727,1.48562,1.49257,0.0021999999999999797,0.0021999999999999797,,,,0.0014761435079879356,0.0014761435079879356,,,0.01165000000000016,,,0,0,0,0,0,0,,,,,,
2015-04-22,1.49257,1.50793,1.49136,1.50342,0.010850000000000026,0.010850000000000026,,,,0.007269340801436467,0.007269340801436467,,,0.016569999999999974,,,0,0,0,0,0,0,,,,,,
2015-04-23,1.50344,1.50698,1.49598,1.5052,0.0017800000000001148,0.0017800000000001148,,,,0.0011839672214019469,0.0011839672214019469,,,0.010999999999999899,,,0,0,0,0,0,0,,,,,,
2015-04-24,1.50513,1.51873,1.50272,1.51856,0.013359999999999816,0.013359999999999816,,,,0.008875896890778511,0.008875896890778511,,,0.016009999999999858,,,0,0,0,0,0,0,,,,,,
2015-04-27,1.51724,1.52614,1.51069,1.52342,0.0048600000000000865,0.0048600000000000865,,,,0.0032004003793067687,0.0032004003793067687,,,0.015449999999999964,,,0,0,0,0,0,0,,,,,,
2015-04-28,1.52374,1.53427,1.51757,1.53381,0.0103899999999999,0.0103899999999999,,,,0.006820180908744732,0.006820180908744732,,,0.016699999999999937,,,0,0,0,0,0,0,,,,,,
2015-04-29,1.53377,1.5498,1.53277,1.54329,0.009480000000000155,0.009480000000000155,,,,0.006180687308076069,0.006180687308076069,,,0.0170300000000001,,,0,0,0,0,0,0,,,,,,
2015-04-30,1.54335,1.5492,1.53038,1.53512,-0.00817000000000001,0.00817000000000001,,,,-0.005293885141483461,0.005293885141483461,,,0.018819999999999837,,,0,0,0,0,0,0,,,,,,
2015-05-01,1.53493,1.53969,1.51144,1.51347,-0.021649999999999947,0.021649999999999947,,,,-0.01410313200270985,0.01410313200270985,,,0.02825000000000011,,,0,0,0,0,0,0,,,,,,
2015-05-04,1.51445,1.51745,1.509,1.51174,-0.0017300000000000093,0.0017300000000000093,,,,-0.0011430685775073238,0.0011430685775073238,,,0.008450000000000069,,,0,0,0,0,0,0,,,,,,
2015-05-05,1.51148,1.52178,1.50889,1.51787,0.006129999999999969,0.006129999999999969,,,,0.004054930080569389,0.004054930080569389,,,0.012889999999999846,,,0,0,0,0,0,0,,,,,,
2015-05-06,1.51795,1.52911,1.51499,1.52439,0.006519999999999859,0.006519999999999859,,,,0.004295493026411919,0.004295493026411919,,,0.01411999999999991,,,0,0,0,0,0,0,,,,,,
2015-05-07,1.52457,1.52749,1.51636,1.52414,-0.00024999999999986144,0.00024999999999986144,,,,-0.00016400002623991332,0.00016400002623991332,,,0.011130000000000084,,,0,0,0,0,0,0,,,,,,
2015-05-08,1.52529,1.55222,1.52438,1.54372,0.01957999999999993,0.01957999999999993,,,,0.012846588896033127,0.012846588896033127,,,0.027839999999999865,,,0,0,0,0,0,0,,,,,,
2015-05-11,1.54415,1.56131,1.53932,1.55851,0.01479000000000008,0.01479000000000008,,,,0.009580752986292903,0.009580752986292903,,,0.021989999999999954,,,0,0,0,0,0,0,,,,,,
2015-05-12,1.5585,1.57103,1.55573,1.56678,0.00827,0.00827,,,,0.005306350296116162,0.005306350296116162,,,0.01529999999999987,,,0,0,0,0,0,0,,,,,,
2015-05-13,1.56677,1.57689,1.56334,1.57442,0.007639999999999869,0.007639999999999869,,,,0.004876242995187499,0.004876242995187499,,,0.013549999999999951,,,0,0,0,0,0,0,,,,,,
2015-05-14,1.57442,1.58145,1.57285,1.57733,0.002909999999999968,0.002909999999999968,,,,0.0018482996913148767,0.0018482996913148767,,,0.008599999999999941,,,0,0,0,0,0,0,,,,,,
2015-05-15,1.57734,1.58084,1.57014,1.57245,-0.0048799999999999955,0.0048799999999999955,,,,-0.003093835785789908,0.003093835785789908,,,0.010699999999999932,,,0,0,0,0,0,0,,,,,,
2015-05-18,1.57389,1.57452,1.56376,1.56527,-0.007179999999999964,0.007179999999999964,,,,-0.0045661229291869155,0.0045661229291869155,,,0.01075999999999988,,,0,0,0,0,0,0,,,,,,
2015-05-19,1.56527,1.56697,1.54457,1.55111,-0.01415999999999995,0.01415999999999995,,,,-0.009046362608367855,0.009046362608367855,,,0.022399999999999975,,,0,0,0,0,0,0,,,,,,
2015-05-20,1.55105,1.55877,1.54723,1.55294,0.0018299999999999983,0.0018299999999999983,,,,0.001179800272063231,0.001179800272063231,,,0.011539999999999884,,,0,0,0,0,0,0,,,,,,
2015-05-21,1.55294,1.56999,1.5524,1.56596,0.013020000000000032,0.013020000000000032,,,,0.008384097260679763,0.008384097260679763,,,0.017589999999999995,,,0,0,0,0,0,0,,,,,,
2015-05-22,1.56601,1.56895,1.546,1.54798,-0.017980000000000107,0.017980000000000107,,,,-0.011481774757976007,0.011481774757976007,,,0.022950000000000026,,,0,0,0,0,0,0,,,,,,
2015-05-25,1.54769,1.55074,1.54559,1.54668,-0.0012999999999998568,0.0012999999999998568,,,,-0.0008398041318362361,0.0008398041318362361,,,0.005149999999999988,,,0,0,0,0,0,0,,,,,,
2015-05-26,1.54649,1.5475,1.53537,1.53834,-0.008340000000000014,0.008340000000000014,,,,-0.005392194894871605,0.005392194894871605,,,0.012130000000000196,,,0,0,0,0,0,0,,,,,,
2015-05-27,1.53843,1.54369,1.5301,1.535,-0.0033400000000001207,0.0033400000000001207,,,,-0.0021711715225503597,0.0021711715225503597,,,0.013589999999999991,,,0,0,0,0,0,0,,,,,,
2015-05-28,1.53525,1.53851,1.52601,1.53109,-0.003909999999999858,0.003909999999999858,,,,-0.0025472312703582137,0.0025472312703582137,,,0.012499999999999956,,,0,0,0,0,0,0,,,,,,
2015-05-29,1.53149,1.53421,1.52362,1.52895,-0.0021400000000000308,0.0021400000000000308,,,,-0.001397697065489312,0.001397697065489312,,,0.0105900000000001,,,0,0,0,0,0,0,,,,,,
2015-06-01,1.5291,1.53045,1.51701,1.51999,-0.008960000000000079,0.008960000000000079,,,,-0.005860230877399574,0.005860230877399574,,,0.013440000000000119,,,0,0,0,0,0,0,,,,,,
2015-06-02,1.51984,1.53669,1.51792,1.53432,0.014329999999999954,0.014329999999999954,,,,0.00942769360324736,0.00942769360324736,,,0.018769999999999953,,,0,0,0,0,0,0,,,,,,
2015-06-03,1.53432,1.53752,1.52504,1.53397,-0.00034999999999985043,0.00034999999999985043,,,,-0.00022811408311163933,0.00022811408311163933,,,0.012480000000000047,,,0,0,0,0,0,0,,,,,,
2015-06-04,1.53396,1.54409,1.53037,1.53579,0.0018199999999999328,0.0018199999999999328,,,,0.0011864638813014158,0.0011864638813014158,,,0.013719999999999954,,,0,0,0,0,0,0,,,,,,
2015-06-05,1.53553,1.53695,1.51901,1.52616,-0.009630000000000027,0.009630000000000027,,,,-0.006270388529681811,0.006270388529681811,,,0.017940000000000067,,,0,0,0,0,0,0,,,,,,
2015-06-08,1.52564,1.53636,1.52211,1.53465,0.008490000000000109,0.008490000000000109,,,,0.005562981600880713,0.005562981600880713,,,0.014249999999999874,,,0,0,0,0,0,0,,,,,,
2015-06-09,1.5347,1.53889,1.52572,1.53857,0.0039199999999999235,0.0039199999999999235,,,,0.0025543283484833175,0.0025543283484833175,,,0.013170000000000126,,,0,0,0,0,0,0,,,,,,
